dam_code,base_datetime,forecast_datetime,grid_x,grid_y,tmp,rain,snow,pty,source,raw_payload,created_at,updated_at
1006110,2026-05-28 19:30:00,2026-05-29 00:00:00,78,126,17.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""LGT"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""0""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""PTY"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""0""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""RN1"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""강수없음""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""SKY"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""3""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""T1H"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""17""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""REH"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""90""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""UUU"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""1.9""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VVV"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""1""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VEC"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""242""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""WSD"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""2""}]",2026-05-28 20:16:10,2026-05-28 20:16:10
1006110,2026-05-28 19:30:00,2026-05-29 01:00:00,78,126,17.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""LGT"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""0""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""PTY"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""0""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""RN1"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""강수없음""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""SKY"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""3""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""T1H"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""17""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""REH"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""95""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""UUU"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""1.7""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VVV"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""0.9""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VEC"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""242""}, {""nx"": 78, ""ny"": 126, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""WSD"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""2""}]",2026-05-28 20:16:10,2026-05-28 20:16:10
2001110,2026-05-28 19:30:00,2026-05-28 20:00:00,91,106,22.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""LGT"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""0""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""PTY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""0""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""RN1"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""강수없음""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""SKY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""1""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""T1H"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""22""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""REH"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""70""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""UUU"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""1.7""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VVV"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""-0.2""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VEC"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""280""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""WSD"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""2""}]",2026-05-28 20:16:17,2026-05-28 20:16:17
2001110,2026-05-28 19:30:00,2026-05-28 21:00:00,91,106,22.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""LGT"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""0""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""PTY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""0""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""RN1"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""강수없음""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""SKY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""1""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""T1H"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""22""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""REH"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""70""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""UUU"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""2.1""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VVV"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""-0.1""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VEC"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""275""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""WSD"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""2""}]",2026-05-28 20:16:17,2026-05-28 20:16:17
2001110,2026-05-28 19:30:00,2026-05-28 22:00:00,91,106,21.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""LGT"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""0""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""PTY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""0""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""RN1"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""강수없음""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""SKY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""1""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""T1H"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""21""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""REH"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""75""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""UUU"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""2.5""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VVV"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""-0.3""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VEC"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""279""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""WSD"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""3""}]",2026-05-28 20:16:17,2026-05-28 20:16:17
2001110,2026-05-28 19:30:00,2026-05-28 23:00:00,91,106,20.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""LGT"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""0""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""PTY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""0""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""RN1"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""강수없음""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""SKY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""3""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""T1H"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""20""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""REH"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""80""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""UUU"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""3.4""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VVV"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""-0.2""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VEC"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""275""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""WSD"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""3""}]",2026-05-28 20:16:17,2026-05-28 20:16:17
2001110,2026-05-28 19:30:00,2026-05-29 00:00:00,91,106,19.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""LGT"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""0""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""PTY"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""0""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""RN1"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""강수없음""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""SKY"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""4""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""T1H"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""19""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""REH"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""85""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""UUU"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""3.6""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VVV"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""-0.5""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VEC"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""279""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""WSD"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0000"", ""fcstValue"": ""4""}]",2026-05-28 20:16:17,2026-05-28 20:16:17
2001110,2026-05-28 19:30:00,2026-05-29 01:00:00,91,106,18.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""LGT"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""0""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""PTY"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""0""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""RN1"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""강수없음""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""SKY"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""1""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""T1H"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""18""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""REH"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""85""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""UUU"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""3.6""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VVV"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""-0.4""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VEC"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""278""}, {""nx"": 91, ""ny"": 106, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""WSD"", ""fcstDate"": ""20260529"", ""fcstTime"": ""0100"", ""fcstValue"": ""4""}]",2026-05-28 20:16:17,2026-05-28 20:16:17
2002110,2026-05-28 19:30:00,2026-05-28 20:00:00,93,105,23.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""LGT"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""0""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""PTY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""0""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""RN1"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""강수없음""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""SKY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""1""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""T1H"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""23""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""REH"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""65""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""UUU"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""1.4""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VVV"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""-0.2""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VEC"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""282""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""WSD"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2000"", ""fcstValue"": ""1""}]",2026-05-28 20:16:24,2026-05-28 20:16:24
2002110,2026-05-28 19:30:00,2026-05-28 21:00:00,93,105,22.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""LGT"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""0""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""PTY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""0""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""RN1"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""강수없음""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""SKY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""1""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""T1H"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""22""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""REH"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""65""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""UUU"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""1.7""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VVV"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""-0.3""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VEC"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""283""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""WSD"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2100"", ""fcstValue"": ""2""}]",2026-05-28 20:16:24,2026-05-28 20:16:24
2002110,2026-05-28 19:30:00,2026-05-28 22:00:00,93,105,21.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""LGT"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""0""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""PTY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""0""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""RN1"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""강수없음""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""SKY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""1""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""T1H"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""21""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""REH"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""75""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""UUU"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""2.4""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VVV"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""-0.5""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VEC"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""284""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""WSD"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2200"", ""fcstValue"": ""2""}]",2026-05-28 20:16:24,2026-05-28 20:16:24
2002110,2026-05-28 19:30:00,2026-05-28 23:00:00,93,105,20.0,0.0,0.0,0,KMA_ULTRA_FCST,"[{""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""LGT"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""0""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""PTY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""0""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""RN1"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""강수없음""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""SKY"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""1""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""T1H"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""20""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""REH"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""80""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""UUU"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""3.4""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VVV"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""-0.6""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""VEC"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""282""}, {""nx"": 93, ""ny"": 105, ""baseDate"": ""20260528"", ""baseTime"": ""1930"", ""category"": ""WSD"", ""fcstDate"": ""20260528"", ""fcstTime"": ""2300"", ""fcstValue"": ""3""}]",2026-05-28 20:16:24,2026-05-28 20:16:24
